c1.diseaseId	c1.name	c1.STY	c1.MESH	c1.OMIM	c1.type	c2.geneId	c2.symbol	c2.uniprotId	c2.description	c2.DPI	c2.DSI	c2.pantherName	c0.score	c0.EI	c0.Npmids	c0.Nsnps
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8214	DGCR6	Q14129	DiGeorge syndrome critical region gene 6	0.464	0.598	null	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5618	PRLR	P16471	prolactin receptor	0.5	0.579	defense/immunity protein; signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5662	PSD	A5PKW4	pleckstrin and Sec7 domain containing	0.321	0.693	enzyme modulator	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	83478	ARHGAP24	Q8N264	Rho GTPase activating protein 24	0.75	0.474	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	84530	SRRM4	A7MD48	serine/arginine repetitive matrix 4	0.25	0.819	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	84549	MAK16	Q9BXY0	MAK16 homolog	0.714	0.509	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	833	CARS	P49589	cysteinyl-tRNA synthetase	0.429	0.734	ligase; nucleic acid binding	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5594	MAPK1	P28482	mitogen-activated protein kinase 1	0.857	0.376	transferase; kinase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	81631	MAP1LC3B	Q9GZQ8	microtubule associated protein 1 light chain 3 beta	0.643	0.619	cytoskeletal protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	55624	POMGNT1	Q8WZA1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	0.429	0.496	transferase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	55364	IMPACT	Q9P2X3	impact RWD domain protein	0.321	0.688	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5528	PPP2R5D	Q14738	protein phosphatase 2 regulatory subunit B'delta	0.429	0.633	phosphatase; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9194	SLC16A7	O60669	solute carrier family 16 member 7	0.429	0.741	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9856	KIAA0319	Q5VV43	KIAA0319	0.393	0.721	enzyme modulator	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54806	AHI1	Q8N157	Abelson helper integration site 1	0.714	0.528	enzyme modulator; hydrolase; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9344	TAOK2	Q9UL54	TAO kinase 2	0.357	0.709	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	93664	CADPS2	Q86UW7	calcium dependent secretion activator 2	0.214	0.75	calcium-binding protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9739	SETD1A	O15047	SET domain containing 1A	0.429	0.664	transferase; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9780	PIEZO1	Q92508	piezo type mechanosensitive ion channel component 1	0.571	0.68	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54584	GNB1L	Q9BYB4	G protein subunit beta 1 like	0.25	0.75	receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54551	MAGEL2	Q9UJ55	MAGE family member L2	0.5	0.534	cell adhesion molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5454	POU3F2	P20265	POU class 3 homeobox 2	0.429	0.714	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5444	PON1	P27169	paraoxonase 1	0.893	0.42	null	0.0002747267842131	1.0	1	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9915	ARNT2	Q9HBZ2	aryl hydrocarbon receptor nuclear translocator 2	0.536	0.593	transcription factor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	91752	ZNF804A	Q7Z570	zinc finger protein 804A	0.357	0.648	null	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54820	NDE1	Q9NXR1	nudE neurodevelopment protein 1	0.393	0.578	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8630	HSD17B6	O14756	hydroxysteroid 17-beta dehydrogenase 6	0.679	0.526	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8660	IRS2	Q9Y4H2	insulin receptor substrate 2	0.607	0.541	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	55217	TMLHE	Q9NVH6	trimethyllysine hydroxylase, epsilon	0.143	0.86	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8777	MPDZ	O75970	multiple PDZ domain crumbs cell polarity complex component	0.321	0.651	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8913	CACNA1G	O43497	calcium voltage-gated channel subunit alpha1 G	0.393	0.693	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	55079	FEZF2	Q8TBJ5	FEZ family zinc finger 2	0.286	0.819	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54997	TESC	Q96BS2	tescalcin	0.571	0.621	calcium-binding protein; phosphatase; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8924	HERC2	O95714	HECT and RLD domain containing E3 ubiquitin protein ligase 2	0.714	0.522	ligase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5493	PPL	O60437	periplakin	0.429	0.709	cytoskeletal protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	54913	RPP25	Q9BUL9	ribonuclease P and MRP subunit p25	0.071	0.838	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9037	SEMA5A	Q13591	semaphorin 5A	0.429	0.608	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	9048	ARTN	Q5T4W7	artemin	0.786	0.538	signaling molecule	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	55238	SLC38A7	Q9NVC3	solute carrier family 38 member 7	0.571	0.654	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8139	GAN	Q9H2C0	gigaxonin	0.357	0.561	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6649	SOD3	P08294	superoxide dismutase 3	0.786	0.564	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6530	SLC6A2	P23975	solute carrier family 6 member 2	0.75	0.524	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7204	TRIO	O75962	trio Rho guanine nucleotide exchange factor	0.429	0.668	signaling molecule; enzyme modulator	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	65217	PCDH15	Q96QU1	protocadherin related 15	0.286	0.68	cell adhesion molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6515	SLC2A3	P11169	solute carrier family 2 member 3	0.607	0.57	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7225	TRPC6	Q9Y210	transient receptor potential cation channel subfamily C member 6	0.571	0.556	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	724026	MIR656	null	microRNA 656	0.071	0.93	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	64581	CLEC7A	Q9BXN2	C-type lectin domain family 7 member A	0.643	0.594	signaling molecule	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7291	TWIST1	Q15672	twist family bHLH transcription factor 1	0.75	0.432	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7296	TXNRD1	Q16881	thioredoxin reductase 1	0.679	0.517	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6792	CDKL5	O76039	cyclin dependent kinase like 5	0.5	0.52	transferase; kinase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6418	SET	Q01105	SET nuclear proto-oncogene	0.643	0.569	enzyme modulator; chaperone	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	64130	LIN7B	Q9HAP6	lin-7 homolog B, crumbs cell polarity complex component	0.107	0.86	cell adhesion molecule; cell junction protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7166	TPH1	P17752	tryptophan hydroxylase 1	0.607	0.55	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7150	TOP1	P11387	topoisomerase (DNA) I	0.643	0.573	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7092	TLL1	O43897	tolloid like 1	0.286	0.741	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6648	SOD2	P04179	superoxide dismutase 2	0.964	0.398	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6854	SYN2	Q92777	synapsin II	0.321	0.734	cytoskeletal protein; membrane traffic protein	0.0002747267842131	1.0	1	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6625	SNRNP70	P08621	small nuclear ribonucleoprotein U1 subunit 70	0.571	0.619	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6899	TBX1	O43435	T-box 1	0.786	0.428	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6595	SMARCA2	P51531	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	0.643	0.542	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6925	TCF4	P15884	transcription factor 4	0.643	0.479	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6573	SLC19A1	P41440	solute carrier family 19 member 1	0.714	0.534	transporter	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6928	HNF1B	P35680	HNF1 homeobox B	0.643	0.504	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6942	TCF20	Q9UGU0	transcription factor 20	0.286	0.768	transcription factor	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6559	SLC12A3	P55017	solute carrier family 12 member 3	0.714	0.538	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	70	ACTC1	P68032	actin, alpha, cardiac muscle 1	0.393	0.636	cytoskeletal protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7055	THAS	null	thoracoabdominal syndrome	0.571	0.651	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6354	CCL7	P80098	C-C motif chemokine ligand 7	0.643	0.582	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7389	UROD	P06132	uroporphyrinogen decarboxylase	0.571	0.569	transferase; oxidoreductase; lyase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	79017	GGCT	O75223	gamma-glutamylcyclotransferase	0.571	0.6	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5786	PTPRA	P18433	protein tyrosine phosphatase, receptor type A	0.643	0.612	phosphatase; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5775	PTPN4	P29074	protein tyrosine phosphatase, non-receptor type 4	0.357	0.734	phosphatase; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	79718	TBL1XR1	Q9BZK7	transducin beta like 1 X-linked receptor 1	0.5	0.626	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	79791	FBXO31	Q5XUX0	F-box protein 31	0.286	0.768	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	79813	EHMT1	Q9H9B1	euchromatic histone lysine methyltransferase 1	0.607	0.61	transferase; nucleic acid binding	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	79863	RBFA	Q8N0V3	ribosome binding factor A (putative)	0.036	1	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	783	CACNB2	Q08289	calcium voltage-gated channel auxiliary subunit beta 2	0.25	0.688	transporter	0.0002747267842131	1.0	1	4
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	57534	MIB1	Q86YT6	mindbomb E3 ubiquitin protein ligase 1	0.679	0.483	ligase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	80790	CMIP	Q8IY22	c-Maf inducing protein	0.214	0.758	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	8128	ST8SIA2	Q92186	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	0.393	0.703	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	57496	MKL2	Q9ULH7	MKL1/myocardin like 2	0.286	0.779	transcription factor	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5862	RAB2A	P61019	RAB2A, member RAS oncogene family	0.25	0.758	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7874	USP7	Q93009	ubiquitin specific peptidase 7	0.714	0.619	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5902	RANBP1	P43487	RAN binding protein 1	0.286	0.75	enzyme modulator	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7471	WNT1	P04628	Wnt family member 1	0.679	0.529	signaling molecule	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6326	SCN2A	Q99250	sodium voltage-gated channel alpha subunit 2	0.357	0.558	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7472	WNT2	P09544	Wnt family member 2	0.607	0.598	signaling molecule	0.0002747267842131	1.0	1	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7490	WT1	P19544	Wilms tumor 1	0.75	0.434	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	7514	XPO1	O14980	exportin 1	0.679	0.584	receptor	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	773	CACNA1A	O00555	calcium voltage-gated channel subunit alpha1 A	0.679	0.502	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6347	CCL2	P13500	C-C motif chemokine ligand 2	0.929	0.343	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	776	CACNA1D	Q01668	calcium voltage-gated channel subunit alpha1 D	0.464	0.586	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6134	RPL10	P27635	ribosomal protein L10	0.679	0.593	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6095	RORA	P35398	RAR related orphan receptor A	0.536	0.619	transcription factor; receptor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	6094	ROM1	Q03395	retinal outer segment membrane protein 1	0.536	0.587	cell adhesion molecule; signaling molecule; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5981	RFC1	P35251	replication factor C subunit 1	0.607	0.566	phosphatase; nucleic acid binding; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	573	BAG1	Q99933	BCL2 associated athanogene 1	0.607	0.557	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1717	DHCR7	Q9UBM7	7-dehydrocholesterol reductase	0.75	0.469	oxidoreductase; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2066	ERBB4	Q15303	erb-b2 receptor tyrosine kinase 4	0.75	0.479	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2166	FAAH	O00519	fatty acid amide hydrolase	0.571	0.542	transferase; ligase; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2170	FABP3	P05413	fatty acid binding protein 3	0.464	0.612	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2171	FABP5	Q01469	fatty acid binding protein 5	0.571	0.621	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2173	FABP7	O15540	fatty acid binding protein 7	0.5	0.619	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2191	FAP	Q12884	fibroblast activation protein alpha	0.714	0.538	protease; enzyme modulator; hydrolase	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	221037	JMJD1C	Q15652	jumonji domain containing 1C	0.536	0.68	transcription factor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2289	FKBP5	Q13451	FK506 binding protein 5	0.714	0.539	isomerase; calcium-binding protein; chaperone	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2048	EPHB2	P29323	EPH receptor B2	0.786	0.419	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1950	EGF	P01133	epidermal growth factor	0.893	0.377	extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1746	DLX2	Q07687	distal-less homeobox 2	0.357	0.684	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1773	DNASE1	P24855	deoxyribonuclease 1	0.643	0.562	cytoskeletal protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1776	DNASE1L3	Q13609	deoxyribonuclease 1 like 3	0.571	0.602	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1803	DPP4	P27487	dipeptidyl peptidase 4	0.75	0.484	protease; enzyme modulator; hydrolase	0.0002747267842131	0.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	181	AGRP	O00253	agouti related neuropeptide	0.607	0.61	signaling molecule	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1812	DRD1	P21728	dopamine receptor D1	0.5	0.529	receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1816	DRD5	P21918	dopamine receptor D5	0.393	0.626	receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1890	TYMP	P19971	thymidine phosphorylase	0.679	0.488	transferase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	22899	ARHGEF15	O94989	Rho guanine nucleotide exchange factor 15	0.071	0.93	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2290	FOXG1	P55316	forkhead box G1	0.536	0.495	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	22909	FAN1	Q9Y2M0	FANCD2 and FANCI associated nuclease 1	0.429	0.608	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23345	SYNE1	Q8NF91	spectrin repeat containing nuclear envelope protein 1	0.5	0.564	cytoskeletal protein	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23413	NCS1	P62166	neuronal calcium sensor 1	0.179	0.768	null	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23524	SRRM2	Q9UQ35	serine/arginine repetitive matrix 2	0.714	0.509	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23544	SEZ6L	Q9BYH1	seizure related 6 homolog like	0.429	0.734	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2408	FRA7A	null	fragile site, folic acid type, rare, fra(7)(p11.2)	0.036	0.93	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2475	MTOR	P42345	mechanistic target of rapamycin	0.857	0.399	transferase; kinase; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2481	FRAXE	null	fragile site, folic acid type, rare, fra(X)(q28) E	0.357	0.628	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2565	GABRG1	Q8N1C3	gamma-aminobutyric acid type A receptor gamma1 subunit	0.179	0.768	transporter; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23314	SATB2	Q9UPW6	SATB homeobox 2	0.464	0.522	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23236	PLCB1	Q9NQ66	phospholipase C beta 1	0.536	0.633	signaling molecule; calcium-binding protein; enzyme modulator; hydrolase	0.0002747267842131	1.0	1	0
